#Table1
objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1237648721760157783,163.01546783166,0.332457219230891,19.25054,18.17254,17.72412,17.53526,17.44345,756,301,4,315,2689936851216656384,STAR,7.647447E-05,2389,54213,589
1237648721760157795,163.034015782004,0.385548618661541,17.17424,15.71173,15.13423,14.93905,14.84747,756,301,4,315,2689934927071307776,STAR,0.0002651746,2389,54213,582
1237648721760157815,163.044606395201,0.367809742093121,18.47208,17.53467,17.23828,17.14393,17.08133,756,301,4,315,2689934652193400832,STAR,0.0008261308,2389,54213,581
1237648721760157832,163.052852295561,0.216446995208366,18.35837,16.70274,16.05928,15.83743,15.70039,756,301,4,315,2689935751705028608,STAR,0.0001305944,2389,54213,585
1237648721760157905,163.023289809997,0.289939254940085,19.47384,17.83879,16.97902,16.49217,16.09986,756,301,4,315,310877049176745984,GALAXY,0.03787675,276,51909,468
1237648721760223249,163.081029504656,0.256103308051896,18.85563,17.89971,17.44654,17.2828,17.26337,756,301,4,316,2689945922187585536,STAR,0.0004270367,2389,54213,622
1237648721760223253,163.08170935659,0.358021905420362,18.65911,17.03814,16.36748,16.08314,15.9375,756,301,4,316,2881337911150667776,STAR,6.261805E-05,2559,54208,582
1237648721760223262,163.096798940625,0.382243732555667,16.30256,15.3645,14.98135,14.82814,14.78143,756,301,4,316,2881337636272760832,STAR,-0.0001165939,2559,54208,581
1237648721760223303,163.166859884004,0.342253177996155,18.54308,17.16527,16.63037,16.44578,16.37635,756,301,4,316,2689949220722468864,STAR,0.0003328668,2389,54213,634
1237648721760223306,163.186094549583,0.218160336775371,18.92069,17.58444,17.03077,16.82234,16.71602,756,301,4,316,2881352754557642752,STAR,0.0003039939,2559,54208,636
1237648721760223308,163.186551187213,0.25255413666634,18.08711,16.42006,15.74533,15.49637,15.37542,756,301,4,316,2881352204801828864,STAR,0.0002369188,2559,54208,634
1237648721760223383,163.191023548558,0.40972331341532,19.34359,17.94725,17.40031,17.2079,17.07506,756,301,4,316,2881350555534387200,STAR,0.000442504,2559,54208,628
1237648721760223390,163.193953464407,0.318024075734965,19.30584,17.74873,16.87515,16.41825,16.03822,756,301,4,316,310881172345350144,GALAXY,0.09505691,276,51909,483
1237648721760288777,163.233123301784,0.381040998980716,18.28444,17.2361,16.86904,16.72516,16.66247,756,301,4,317,2689946471943399424,STAR,3.972536E-05,2389,54213,624
1237648721760288811,163.274528073667,0.269573232422382,18.86573,17.77714,17.39039,17.25372,17.23493,756,301,4,317,2689948670966654976,STAR,-4.795691E-05,2389,54213,632
1237648721760288834,163.296695983284,0.319710707061606,16.73915,15.33461,14.79864,14.60734,14.53171,756,301,4,317,2881348906266945536,STAR,-3.324333E-05,2559,54208,622
1237648721760288876,163.350588034561,0.237125931015847,16.97008,15.44128,14.89194,14.70214,14.61704,756,301,4,317,2881349456022759424,STAR,-1.551956E-06,2559,54208,624
1237648721760288887,163.363833403562,0.318442309914971,19.26861,18.31976,17.94237,17.80256,17.73262,756,301,4,317,4318070877528760320,STAR,0.0002665436,3835,55570,890
1237648721760288914,163.235179430687,0.257801775449554,19.57999,18.17426,17.58152,17.32614,17.19913,756,301,4,317,2881349730900666368,STAR,0.0005420346,2559,54208,625
1237648721760419912,163.61300170722,0.407418067111548,18.51731,18.44126,18.28311,18.35011,18.32104,756,301,4,319,310886944781395968,QSO,0.9806141,276,51909,504
1237648721760419955,163.534313468594,0.361024078287358,17.91135,16.4323,15.72861,15.33101,15.01491,756,301,4,319,310888868926744576,GALAXY,0.04774925,276,51909,511
1237648721760419967,163.540354616173,0.409718765791859,18.78853,17.60207,17.15968,16.85664,16.72724,756,301,4,319,310891067950000128,GALAXY,0.0479777,276,51909,519
1237648721760420006,163.573528998634,0.391233578906926,19.47022,18.16865,17.59293,17.2602,17.1214,756,301,4,319,310889693560465408,GALAXY,0.07989389,276,51909,514
1237648721760420032,163.60870165559,0.335943571888452,18.85178,17.60312,17.09175,16.77393,16.53333,756,301,4,319,310886120147675136,GALAXY,0.0386696,276,51909,501
1237648721760420058,163.644674111673,0.343648365323376,19.02806,17.58505,16.87262,16.44743,16.15225,756,301,4,319,310890793072093184,GALAXY,0.07665615,276,51909,518
1237648721760551046,163.91286110293,0.35417202817951,18.90475,17.69591,17.23648,16.90525,16.70729,756,301,4,321,310897939897673728,GALAXY,0.07145859,276,51909,544
1237648721760682300,164.245584220402,0.3745136352623,19.19582,18.17837,17.78668,17.52373,17.40158,756,301,4,323,310911958670927872,GALAXY,0.07887413,276,51909,595
1237648721760747592,164.365914270131,0.355177626411215,19.08469,18.66875,18.78169,18.881,19.1004,756,301,4,324,310911408915113984,STAR,2.275848E-05,276,51909,593
1237648721760747644,164.28627901402,0.40948801389181,19.41343,18.07884,17.34583,16.91744,16.60736,756,301,4,324,310912233548834816,GALAXY,0.09557129,276,51909,596
1237648721760813173,164.483163792726,0.277742038272556,18.3236,17.40092,17.06235,16.93191,16.89205,756,301,4,325,4319119257369550848,STAR,0.0004995379,3836,55302,608
1237648721760813192,164.524938895196,0.412152275535606,17.82125,16.22683,15.53555,15.20468,14.92024,756,301,4,325,310919380374415360,GALAXY,0.0259476,276,51909,622
1237648721760813233,164.417192305664,0.339278098904627,19.19254,17.68097,16.89911,16.4763,16.18199,756,301,4,325,310912508426741760,GALAXY,0.08227913,276,51909,597
1237648721760813243,164.440327454062,0.410463332155725,19.32595,18.26534,18.00756,17.76953,17.75349,756,301,4,325,310909484769765376,GALAXY,0.07692224,276,51909,586
1237648721760813328,164.518946354727,0.396654105446355,19.41199,17.52602,16.58289,16.07656,15.70518,756,301,4,325,310923503543019520,GALAXY,0.07704163,276,51909,637
1237648721760878739,164.645629835295,0.292387597907842,18.44829,16.56144,15.67841,15.28276,14.93778,756,301,4,326,310924328176740352,GALAXY,0.04228432,276,51909,640
1237648721760944140,164.74916561041,0.409262342082268,18.1342,17.01587,16.60317,16.43698,16.40297,756,301,4,327,310920205008136192,STAR,0.0001268155,276,51909,625
1237648721760944174,164.836306114455,0.239155133270157,19.25848,18.30828,17.98071,17.94991,17.66827,756,301,4,327,4319142347113734144,QSO,2.552989,3836,55302,692
1237648721761009723,164.960483793544,0.369266993219053,19.07829,17.92929,17.9954,18.05893,18.10807,756,301,4,328,311983432735418368,STAR,-0.0003190347,277,51908,397
1237648721761075208,165.025115260371,0.209011467706114,16.41018,15.47938,15.18181,15.06672,15.04249,756,301,4,329,311982608101697536,STAR,0.0002531588,277,51908,394
1237648721761075388,165.1259462979,0.315284667744178,19.32,17.5111,16.55099,16.11748,15.7727,756,301,4,329,311993328340068352,GALAXY,0.1087708,277,51908,433
1237648721761140963,165.309337775763,0.380249854219822,19.36538,18.83399,18.33453,17.96796,17.8412,756,301,4,330,312004598334253056,GALAXY,0.2148436,277,51908,474
1237648721761206331,165.346628175012,0.269790630692565,18.87943,19.02292,17.81944,17.74292,17.51817,756,301,4,331,312003498822625280,STAR,-9.461097E-05,277,51908,470
1237648721761206370,165.41814701814,0.35840868602486,17.66469,16.80042,16.45091,16.3106,16.24468,756,301,4,331,4319174232950939648,STAR,0.0001481641,3836,55302,808
1237648721761337363,165.647260350025,0.416972250002407,19.10809,19.0349,18.74865,18.62078,18.50881,756,301,4,333,312011470281926656,QSO,1.379832,277,51908,499
1237648721761337366,165.662193743521,0.397915012685061,18.29481,18.26686,18.0718,17.99218,18.04465,756,301,4,333,312007896869136384,QSO,1.408557,277,51908,486
1237648720158982401,184.602406782986,-0.929021455098611,19.05414,17.28557,16.32658,15.88598,15.5142,756,301,1,459,324316931085592576,GALAXY,0.1186737,288,52000,210
1237648720158982408,184.610235723334,-0.867007626080877,19.45879,18.45995,17.64818,17.14524,16.88387,756,301,1,459,324318305475127296,QSO,0.1531438,288,52000,215
1237648720159047682,184.66237895012,-1.02620671688799,18.71628,18.41223,17.92588,17.64777,17.28087,756,301,1,460,324318855230941184,QSO,0.2573984,288,52000,217
1237648720159047757,184.748871056852,-1.02891753103766,19.23597,18.86397,18.82669,18.95709,18.87552,756,301,1,460,324296040364664832,QSO,0.7526582,288,52000,134
1237648720159047841,184.684509238687,-0.928476042606521,19.48722,17.69095,16.88476,16.44232,16.11297,756,301,1,460,324319404986755072,GALAXY,0.1200065,288,52000,219
1237648720159047869,184.734018235871,-1.02474677505436,19.11552,17.01586,15.91832,15.44017,15.06176,756,301,1,460,324293291585595392,GALAXY,0.1213419,288,52000,124
1237648720159113301,184.918200481233,-1.00207080334698,17.20012,16.89422,16.82726,16.63782,16.61124,756,301,1,461,324295215730944000,QSO,1.576974,288,52000,131
1237648720159113328,184.786835278593,-1.03348525368223,19.02707,17.62206,16.74942,16.33376,16.00453,756,301,1,461,324294116219316224,GALAXY,0.1574786,288,52000,127
1237648720159113568,184.851318999798,-0.856001197009696,19.52032,18.18319,17.51536,17.16078,16.9535,756,301,1,461,324293016707688448,GALAXY,0.06856663,288,52000,123
1237648720159178780,184.95109536832,-0.875445349257907,16.94775,15.15649,14.32684,13.91604,13.59152,756,301,1,462,324297139876292608,GALAXY,0.03960438,288,52000,138
1237648720159178831,184.993994214338,-1.02168734059156,17.02484,15.6446,15.11871,14.91201,14.82264,756,301,1,462,2880132020632053760,STAR,0.0003212896,2558,54140,291
1237648720159178838,185.00389477359,-0.932376870034058,18.57012,17.46732,17.44935,17.4806,17.55509,756,301,1,462,2880130646242519040,STAR,0.0006163427,2558,54140,286
1237648720159244298,185.072772411889,-0.985875866471853,18.00662,16.89342,16.53329,16.39433,16.36961,756,301,1,463,2891392669186025472,STAR,-0.0001674491,2568,54153,297
1237648720159244387,185.164119534241,-0.9700547130288,16.79694,15.42031,14.89713,14.69798,14.59829,756,301,1,463,2880129546730891264,STAR,5.127143E-05,2558,54140,282
1237648720159244390,185.16768693385,-1.01076200360622,16.12775,15.19004,14.87032,14.73055,14.68946,756,301,1,463,2880133669899495424,STAR,0.0002884706,2558,54140,297
1237648720159244441,185.083790060713,-0.882013604832303,18.52678,17.26825,16.77031,16.47153,16.30823,756,301,1,463,324271576230946816,GALAXY,0.04023993,288,52000,45
1237648720159309833,185.228054363181,-0.902745360489629,17.43396,15.90287,15.32008,15.07339,14.96915,756,301,1,464,2880132570387867648,STAR,-2.868797E-05,2558,54140,293
1237648720159309852,185.262595019579,-0.849987175018012,19.34097,18.41256,18.11068,17.97197,17.97196,756,301,1,464,2891391569674397696,STAR,-4.179142E-05,2568,54153,293
1237648720159309876,185.294157516295,-0.975848020340176,18.88585,17.27802,16.73493,16.52167,16.45608,756,301,1,464,2880133944777402368,STAR,0.0001610257,2558,54140,298
1237648720159309894,185.319307777864,-0.838436295462213,16.55788,14.85167,14.27165,14.10276,14.06348,756,301,1,464,2880119926004148224,STAR,-1.864803E-05,2558,54140,247
1237648720159309902,185.331783160707,-1.02953123516461,19.1482,17.44458,16.77465,16.51186,16.37805,756,301,1,464,2880118826492520448,STAR,-0.0003334896,2558,54140,243
1237648720159309908,185.359542727674,-1.00182116599378,18.55941,17.00979,16.36984,16.05612,15.89888,756,301,1,464,2880120750637869056,STAR,-0.0001399506,2558,54140,250
1237648720159309954,185.303935493681,-0.864243896873435,17.2366,15.46573,14.68908,14.26708,13.96531,756,301,1,464,324272950620481536,GALAXY,0.03944389,288,52000,50
1237648720159375368,185.379944725617,-0.897998680517343,19.48968,18.02058,17.5004,17.31635,17.20202,756,301,1,465,2880118551614613504,STAR,-0.0001163623,2558,54140,242
1237648720159375375,185.382023865745,-0.852697177202866,18.0437,16.06732,15.17392,14.74772,14.40447,756,301,1,465,324272675742574592,GALAXY,0.04024837,288,52000,49
1237648720159375390,185.407197177846,-0.917315989680362,18.66089,17.09715,16.49454,16.24636,16.12333,756,301,1,465,2880119651126241280,STAR,8.465751E-05,2558,54140,246
1237648720159375402,185.426466189041,-0.891683162905336,17.62259,16.67297,16.40155,16.28268,16.25077,756,301,1,465,2880122125027403776,STAR,-0.0002072441,2558,54140,255
1237648720159440933,185.560066281684,-0.85322064559116,18.34384,17.3147,16.98067,16.8816,16.83826,756,301,1,466,2880121300393682944,STAR,8.810037E-05,2558,54140,252
1237648720159440958,185.604273025872,-0.850280711245343,19.24347,17.94769,17.4044,17.17332,17.08219,756,301,1,466,2880120200882055168,STAR,0.001088789,2558,54140,248
1237648720159440960,185.611329978979,-1.02078962424143,18.31517,17.531,17.08711,16.68917,16.56673,756,301,1,466,324264429405366272,GALAXY,0.1172404,288,52000,19
1237648720159440990,185.665528934516,-0.940617008958801,18.17911,16.79212,16.28942,16.08976,15.99025,756,301,1,466,2880112504300660736,STAR,-1.999143E-05,2558,54140,220
1237648720159441046,185.59318249006,-1.01374293937835,19.44985,18.22481,17.57685,17.17704,16.90983,756,301,1,466,324262230382110720,GALAXY,0.116679,288,52000,11
1237648720159441101,185.659154309751,-1.00806897062055,19.56958,18.47388,17.98965,17.74618,17.63949,756,301,1,466,2891379200168585216,STAR,0.0002901684,2568,54153,248
1237648720159506478,185.695354607183,-0.987866533744209,18.27502,16.53141,15.87437,15.59907,15.45875,756,301,1,467,2880107831376242688,STAR,-8.80757E-05,2558,54140,203
1237648720159506481,185.713465770665,-1.0059433321244,19.13183,18.10568,17.71932,17.54878,17.49165,756,301,1,467,2880108106254149632,STAR,0.000596496,2558,54140,204
1237648720159506568,185.810464513392,-0.881289812218334,17.28085,16.33539,16.02317,15.89192,15.86122,756,301,1,467,2880109205765777408,STAR,0.0002482547,2558,54140,208
1237648720159571972,185.8246570524,-0.967006816044627,17.52518,16.02963,15.49574,15.31596,15.24892,756,301,1,468,2880110580155312128,STAR,-5.920139E-05,2558,54140,213
1237648720159571974,185.825842971019,-1.00663505944252,17.58005,15.92584,15.354,15.1734,15.10803,756,301,1,468,2880110305277405184,STAR,-8.360586E-05,2558,54140,212
1237648720159572014,185.879179718312,-0.842217603810248,18.64187,17.23794,16.69336,16.46634,16.36445,756,301,1,468,2880111129911126016,STAR,-1.001868E-05,2558,54140,215
1237648720159572028,185.915049622712,-0.942002590728742,18.39146,17.89334,18.04644,17.9015,17.55875,756,301,1,468,4269564816551550976,STAR,-0.0003275263,3792,55212,554
1237648720159572038,185.95872826879,-1.01048869430691,18.877,17.90759,17.60999,17.46895,17.43112,756,301,1,468,2880085841143687168,STAR,9.014819E-05,2558,54140,123
1237648720159637511,185.973252848704,-1.04933989154155,19.00696,17.97666,17.68992,17.56869,17.56329,756,301,1,469,2880085291387873280,STAR,0.0008907102,2558,54140,121
1237648720159637533,186.004408985697,-0.908740645969007,17.2072,15.85744,15.3057,15.07818,14.95983,756,301,1,469,2880089689434384384,STAR,0.0009043136,2558,54140,137
1237648720159637613,186.102343167309,-0.839703867146636,18.91836,17.45382,16.88379,16.68707,16.57929,756,301,1,469,2880086390899501056,STAR,0.0003216309,2558,54140,125
1237648720159637668,186.056734719121,-0.886411367944442,19.35859,18.27584,17.81842,17.4891,17.35173,756,301,1,469,324260855992576000,GALAXY,0.08818088,288,52000,6
1237648720159703056,186.146284197428,-0.999634660713768,19.11841,17.79175,17.23664,16.99223,16.86685,756,301,1,470,2880086665777408000,STAR,-9.711723E-05,2558,54140,126
1237648720159703091,186.241175995893,-1.0475098225326,18.89627,17.50129,16.94093,16.73316,16.62906,756,301,1,470,2880089414556477440,STAR,-8.31952E-05,2558,54140,136
1237648720159768578,186.269739621231,-1.03301901513801,19.23054,17.83077,17.30499,17.10607,17.03951,756,301,1,471,2880074296271595520,STAR,6.580407E-05,2558,54140,81
1237648720159768582,186.283431208935,-0.849470179969764,16.60936,15.68507,15.42031,15.31637,15.30634,756,301,1,471,2880075395783223296,STAR,0.0008209275,2558,54140,85
1237648720159768595,186.312052657568,-1.04439900844219,17.82584,15.95992,15.20413,14.92677,14.78118,756,301,1,471,2880076220416944128,STAR,9.590472E-05,2558,54140,88
1237648722835275956,166.16786371126,1.13285670339362,19.48019,18.28477,17.58841,17.2519,17.05797,756,301,6,336,573163081882953728,GALAXY,0.1225532,509,52374,291
1237648722835341350,166.309499075532,1.15226991999248,18.89481,18.85599,18.64174,18.59425,18.63919,756,301,6,337,313090091054557184,QSO,1.448465,278,51900,327
1237648722835341422,166.22910510112,1.17980935510833,19.48405,18.07486,17.30404,16.88481,16.61144,756,301,6,337,313088441787115520,GALAXY,0.1211758,278,51900,321
1237648722835341432,166.235556211585,1.13709612830319,19.51327,18.0202,17.02301,16.51007,16.16602,756,301,6,337,313089266420836352,GALAXY,0.1527354,278,51900,324
1237648722835406995,166.436340362897,1.2076150393073,19.40585,18.24003,17.48863,17.05068,16.77392,756,301,6,338,313089816176650240,GALAXY,0.1281229,278,51900,326
1237648722835472491,166.597499257166,1.25582357822759,18.78321,18.3373,18.50711,18.66012,18.8812,756,301,6,339,313101086170834944,STAR,-0.0001607864,278,51900,367
1237648722835472498,166.602433078968,1.19124635658926,17.16003,16.26388,15.98063,15.87134,15.82661,756,301,6,339,573163631638767616,STAR,0.0001588271,509,52374,293
1237648722835538003,166.723535301005,1.24979156978558,18.83895,17.12937,16.26866,15.79532,15.45175,756,301,6,340,573151811888769024,GALAXY,0.1051525,509,52374,250
1237648722835538038,166.79009249001,1.17376676403612,19.3538,17.70142,16.91673,16.53806,16.24449,756,301,6,340,313103834949904384,GALAXY,0.06693775,278,51900,377
1237648722835538042,166.795562251046,1.12408662113855,19.45768,18.41458,17.72308,17.29502,17.06398,756,301,6,340,313100536415021056,GALAXY,0.1424057,278,51900,365
1237648722835603612,166.817470684455,1.09244063364847,18.29201,17.02759,16.43235,16.07733,15.85906,756,301,6,341,313103560071997440,GALAXY,0.06776201,278,51900,376
